0.0604,6.8202
0.3264,4.9315
0.3738,6.1169
0.4257,4.0958
0.2652,5.3684
0.1364,8.0232
0.4086,3.2722
0.1187,9.6112
0.2066,3.3877
0.0583,6.5445
0.0491,5.3789
0.0961,5.3125
0.3084,4.3419
0.3408,5.3396
0.0666,5.9368
0.0731,5.4052
0.4373,2.9585
0.355,4.0177
0.4229,2.448
0.2423,7.1412
0.0562,2.3411
0.2623,5.8356
0.0674,8.7239
0.287,3.3469
0.5748,3.2183
0.6338,4.9856
0.6144,4.2023
0.1858,8.7027
0.3279,5.5428
0.3416,1.9919
0.244,2.794
0.0511,4.2934
0.2504,4.6505
0.3452,4.6129
0.0496,7.2333
0.304,3.5841
0.0593,2.5096
0.186,4.854
0.4111,4.7017
0.5403,2.1699
0.1795,7.0378
0.3172,2.7031
0.1188,3.2109
0.3123,5.1912
0.0515,4.7493
0.5011,6.1258
0.7018,2.714
0.266,4.8714
0.3424,6.7143
0.4782,3.0822
0.0507,6.7278
0.3973,3.4516
0.5726,4.0727
0.3351,2.6872
0.339,3.2333
0.0642,7.7617
0.0546,6.9024
0.19,3.1857
0.2264,5.0215
0.1833,5.7934
0.3281,4.8916
0.2012,6.1649
0.2935,3.4272
0.0638,4.0336
0.0790666666667,4.4788
0.4947,5.3654
0.0804,5.7251
0.2871,4.9623
0.4146,5.2937
0.6313,2.8359
0.463,6.0227
0.3231,2.4924
0.304333333333,5.3297
0.2919,4.4433
0.0551,3.2138
0.1089,7.6924
0.303,8.6126
0.0755,5.3078
0.4706,5.0748
0.3439,5.2312
0.408,2.7451
0.1392,8.6982
0.289,4.9144
0.2831,4.9123
0.5829,3.0314
0.0859,8.5864
0.2126,4.3528
0.4509,3.0524
0.1006,4.5779
0.3199,3.4634
0.0614,4.0906
0.0812,6.5569
0.2848,4.104
0.3653,2.9567
0.4457,5.7529
0.3472,3.3418
0.5353,2.6844
0.3041,5.3123
0.4555,5.4245
0.2692,4.259
0.0609,4.4157
0.1353,6.0362
0.307,6.8415
0.4065,6.6836
0.1795,2.213
0.0672,5.5675
0.3386,3.0597
0.0773,7.9947
0.5142,3.3818
0.5322,3.2701
0.487,2.7125
0.0715,3.2055
0.4369,1.6771
0.0786,4.8701
0.0565,8.7187
0.1747,6.5099
0.1199,8.7359
0.0594,6.8577
0.2598,6.5889
0.2072,2.9251
0.2318,5.8162
0.4874,5.2592
0.2019,5.173
0.2123,6.3756
0.3708,3.551
0.3313,8.0716
0.364,4.3176
0.3701,4.4236
0.1394,4.4496
0.4751,5.0312
0.6058,2.3805
0.4382,4.1921
0.133,7.0315
0.5258,3.6877
0.2047,5.5213
0.4824,3.7313
0.0734,6.7721
0.4011,7.4386
0.6606,3.7792
0.6657,2.7116
0.0629,9.2012
0.2167,6.3633
0.1423,0.0
0.3162,5.8566
0.0457,6.9929
0.1148,5.9551
0.0618,4.6977
0.4093,1.696
0.4402,6.1132
0.3412,4.4387
0.2323,4.6662
0.4131,5.0332
0.2438,4.5489
0.4612,0.9595
0.2672,5.149
0.3751,5.2104
0.3473,6.1839
0.0773,4.9633
0.0635,5.304
0.0493,7.1473
0.515,4.0332
0.0837,8.2966
0.2405,6.8013
0.4098,1.0267
0.4696,2.623
0.0641,3.2225
0.3336,3.9307
0.3075,5.9151
0.2472,5.9624
0.3624,5.3915
0.0471,3.1738
0.6317,0.4979
0.1204,8.1273
0.2595,6.3894
0.2484,6.6552
0.0518,4.3797
0.4772,5.0123
0.4599,4.8211
0.0465,2.0936
0.4732,3.311
0.2282,7.4719
0.3435,3.1259
0.0883,7.9802
0.2276,5.9836
0.1691,5.2857
0.2971,7.2112
0.1531,7.3782
0.3114,3.1477
0.2224,4.9684
0.6626,3.7702
0.5063,3.38
0.3086,7.8147
0.459,4.3573
0.312,3.9941
0.334,6.0974
0.4573,2.3237
0.1667,2.3898
0.1227,1.902
0.3498,3.3087
0.4091,3.0188
0.4061,3.9171
0.0638,8.2512
0.0674,5.3384
0.1829,2.7874
0.1873,6.1521
0.0492,1.5317
0.4127,4.8528
0.3047,3.2682
0.3498,6.3204
0.3619,6.809
0.0441,6.8214
0.4393,4.3375
0.2125,8.4832
0.2138,8.0116
0.343,5.5979
0.1869,2.5602
0.4093,5.3217
0.4532,4.5109
0.236,4.5679
0.0766,6.7581
0.3486,4.3724
0.0727,6.9605
0.506,3.168
0.58395,1.2674
0.2684,4.0477
0.2448,4.4906
0.2694,5.4351
0.1357,5.3836
0.3567,1.6226
0.4588,1.385
0.072,3.1242
0.2633,5.5944
0.0452,7.7268
0.3603,3.923
0.0662,6.4965
0.3009,2.615
0.357,4.4
0.2916,6.9508
0.2676,6.426
0.0913,6.0656
0.3439,2.8798
0.3923,6.3062
0.0719,6.4975
0.0671,7.6915
0.3574,2.6616
0.0996,4.3864
0.0857,4.0535
0.0886,6.9972
0.0564,2.0896
0.2339,5.3849
0.2384,7.0272
0.6734,2.8305
0.3498,5.2147
0.1919,2.2732
0.2776,5.9069
0.0967,6.3435
0.1757,8.1766
0.1183,7.0319
0.2752,4.8254
0.2635,6.9181
0.5059,5.4954
0.2591,3.6067
0.4388,5.1226
0.4492,2.3491
0.6409,3.0603
0.0614,8.2392
0.0723,8.3191
0.0958,3.2322
0.0783,4.4516
0.158,2.5805
0.5051,3.1567
0.2175,6.4503
0.1475,7.8784
0.362,4.2402
0.1707,7.803
0.2953,8.1749
0.207,1.9725
0.3911,4.2325
0.1902,8.2867
0.2794,5.6791
0.3489,6.5819
0.3735,5.3577
0.1584,2.6755
0.0505,5.9989
0.5018,4.7877
0.5221,4.8338
0.2013,6.3064
0.4156,4.6832
0.1863,2.7952
0.0836,4.8721
0.0617,5.1506
0.0845666666667,8.623
0.0767,8.0242
0.1212,5.3874
0.6341,3.5983
0.1282,4.5521
0.168,9.7299
0.5063,5.1015
0.4751,1.8972
0.0604,6.8202
0.3264,4.9315
0.3738,6.1169
0.4257,4.0958
0.2652,5.3684
0.1364,8.0232
0.4086,3.2722
0.1187,9.6112
0.2066,3.3877
0.0583,6.5445
0.0491,5.3789
0.0961,5.3125
0.3084,4.3419
0.3408,5.3396
0.0666,5.9368
0.0731,5.4052
0.4373,2.9585
0.355,4.0177
0.4229,2.448
0.2423,7.1412
0.0562,2.3411
0.2623,5.8356
0.0674,8.7239
0.287,3.3469
0.5748,3.2183
0.6338,4.9856
0.6144,4.2023
0.1858,8.7027
0.3279,5.5428
0.3416,1.9919
0.244,2.794
0.0511,4.2934
0.2504,4.6505
0.3452,4.6129
0.0496,7.2333
0.304,3.5841
0.0593,2.5096
0.186,4.854
0.4111,4.7017
0.5403,2.1699
0.1795,7.0378
0.3172,2.7031
0.1188,3.2109
0.3123,5.1912
0.0515,4.7493
0.5011,6.1258
0.7018,2.714
0.266,4.8714
0.3424,6.7143
0.4782,3.0822
0.0507,6.7278
0.3973,3.4516
0.5726,4.0727
0.3351,2.6872
0.339,3.2333
0.0642,7.7617
0.0546,6.9024
0.19,3.1857
0.2264,5.0215
0.1833,5.7934
0.3281,4.8916
0.2012,6.1649
0.2935,3.4272
0.0638,4.0336
0.0790666666667,4.4788
0.4947,5.3654
0.0804,5.7251
0.2871,4.9623
0.4146,5.2937
0.6313,2.8359
0.463,6.0227
0.3231,2.4924
0.304333333333,5.3297
0.2919,4.4433
0.0551,3.2138
0.1089,7.6924
0.303,8.6126
0.0755,5.3078
0.4706,5.0748
0.3439,5.2312
0.408,2.7451
0.1392,8.6982
0.289,4.9144
0.2831,4.9123
0.5829,3.0314
0.0859,8.5864
0.2126,4.3528
0.4509,3.0524
0.1006,4.5779
0.3199,3.4634
0.0614,4.0906
0.0812,6.5569
0.2848,4.104
0.3653,2.9567
0.4457,5.7529
0.3472,3.3418
0.5353,2.6844
0.3041,5.3123
0.4555,5.4245
0.2692,4.259
0.0609,4.4157
0.1353,6.0362
0.307,6.8415
0.4065,6.6836
0.1795,2.213
0.0672,5.5675
0.3386,3.0597
0.0773,7.9947
0.5142,3.3818
0.5322,3.2701
0.487,2.7125
0.0715,3.2055
0.4369,1.6771
0.0786,4.8701
0.0565,8.7187
0.1747,6.5099
0.1199,8.7359
0.0594,6.8577
0.2598,6.5889
0.2072,2.9251
0.2318,5.8162
0.4874,5.2592
0.2019,5.173
0.2123,6.3756
0.3708,3.551
0.3313,8.0716
0.364,4.3176
0.3701,4.4236
0.1394,4.4496
0.4751,5.0312
0.6058,2.3805
0.4382,4.1921
0.133,7.0315
0.5258,3.6877
0.2047,5.5213
0.4824,3.7313
0.0734,6.7721
0.4011,7.4386
0.6606,3.7792
0.6657,2.7116
0.0629,9.2012
0.2167,6.3633
0.1423,0.0
0.3162,5.8566
0.0457,6.9929
0.1148,5.9551
0.0618,4.6977
0.4093,1.696
0.4402,6.1132
0.3412,4.4387
0.2323,4.6662
0.4131,5.0332
0.2438,4.5489
0.4612,0.9595
0.2672,5.149
0.3751,5.2104
0.3473,6.1839
0.0773,4.9633
0.0635,5.304
0.0493,7.1473
0.515,4.0332
0.0837,8.2966
0.2405,6.8013
0.4098,1.0267
0.4696,2.623
0.0641,3.2225
0.3336,3.9307
0.3075,5.9151
0.2472,5.9624
0.3624,5.3915
0.0471,3.1738
0.6317,0.4979
0.1204,8.1273
0.2595,6.3894
0.2484,6.6552
0.0518,4.3797
0.4772,5.0123
0.4599,4.8211
0.0465,2.0936
0.4732,3.311
0.2282,7.4719
0.3435,3.1259
0.0883,7.9802
0.2276,5.9836
0.1691,5.2857
0.2971,7.2112
0.1531,7.3782
0.3114,3.1477
0.2224,4.9684
0.6626,3.7702
0.5063,3.38
0.3086,7.8147
0.459,4.3573
0.312,3.9941
0.334,6.0974
0.4573,2.3237
0.1667,2.3898
0.1227,1.902
0.3498,3.3087
0.4091,3.0188
0.4061,3.9171
0.0638,8.2512
0.0674,5.3384
0.1829,2.7874
0.1873,6.1521
0.0492,1.5317
0.4127,4.8528
0.3047,3.2682
0.3498,6.3204
0.3619,6.809
0.0441,6.8214
0.4393,4.3375
0.2125,8.4832
0.2138,8.0116
0.343,5.5979
0.1869,2.5602
0.4093,5.3217
0.4532,4.5109
0.236,4.5679
0.0766,6.7581
0.3486,4.3724
0.0727,6.9605
0.506,3.168
0.58395,1.2674
0.2684,4.0477
0.2448,4.4906
0.2694,5.4351
0.1357,5.3836
0.3567,1.6226
0.4588,1.385
0.072,3.1242
0.2633,5.5944
0.0452,7.7268
0.3603,3.923
0.0662,6.4965
0.3009,2.615
0.357,4.4
0.2916,6.9508
0.2676,6.426
0.0913,6.0656
0.3439,2.8798
0.3923,6.3062
0.0719,6.4975
0.0671,7.6915
0.3574,2.6616
0.0996,4.3864
0.0857,4.0535
0.0886,6.9972
0.0564,2.0896
0.2339,5.3849
0.2384,7.0272
0.6734,2.8305
0.3498,5.2147
0.1919,2.2732
0.2776,5.9069
0.0967,6.3435
0.1757,8.1766
0.1183,7.0319
0.2752,4.8254
0.2635,6.9181
0.5059,5.4954
0.2591,3.6067
0.4388,5.1226
0.4492,2.3491
0.6409,3.0603
0.0614,8.2392
0.0723,8.3191
0.0958,3.2322
0.0783,4.4516
0.158,2.5805
0.5051,3.1567
0.2175,6.4503
0.1475,7.8784
0.362,4.2402
0.1707,7.803
0.2953,8.1749
0.207,1.9725
0.3911,4.2325
0.1902,8.2867
0.2794,5.6791
0.3489,6.5819
0.3735,5.3577
0.1584,2.6755
0.0505,5.9989
0.5018,4.7877
0.5221,4.8338
0.2013,6.3064
0.4156,4.6832
0.1863,2.7952
0.0836,4.8721
0.0617,5.1506
0.0845666666667,8.623
0.0767,8.0242
0.1212,5.3874
0.6341,3.5983
0.1282,4.5521
0.168,9.7299
0.5063,5.1015
0.4751,1.8972
0.0604,6.8202
0.3264,4.9315
0.3738,6.1169
0.4257,4.0958
0.2652,5.3684
0.1364,8.0232
0.4086,3.2722
0.1187,9.6112
0.2066,3.3877
0.0583,6.5445
0.0491,5.3789
0.0961,5.3125
0.3084,4.3419
0.3408,5.3396
0.0666,5.9368
0.0731,5.4052
0.4373,2.9585
0.355,4.0177
0.4229,2.448
0.2423,7.1412
0.0562,2.3411
0.2623,5.8356
0.0674,8.7239
0.287,3.3469
0.5748,3.2183
0.6338,4.9856
0.6144,4.2023
0.1858,8.7027
0.3279,5.5428
0.3416,1.9919
0.244,2.794
0.0511,4.2934
0.2504,4.6505
0.3452,4.6129
0.0496,7.2333
0.304,3.5841
0.0593,2.5096
0.186,4.854
0.4111,4.7017
0.5403,2.1699
0.1795,7.0378
0.3172,2.7031
0.1188,3.2109
0.3123,5.1912
0.0515,4.7493
0.5011,6.1258
0.7018,2.714
0.266,4.8714
0.3424,6.7143
0.4782,3.0822
0.0507,6.7278
0.3973,3.4516
0.5726,4.0727
0.3351,2.6872
0.339,3.2333
0.0642,7.7617
0.0546,6.9024
0.19,3.1857
0.2264,5.0215
0.1833,5.7934
0.3281,4.8916
0.2012,6.1649
0.2935,3.4272
0.0638,4.0336
0.0790666666667,4.4788
0.4947,5.3654
0.0804,5.7251
0.2871,4.9623
0.4146,5.2937
0.6313,2.8359
0.463,6.0227
0.3231,2.4924
0.304333333333,5.3297
0.2919,4.4433
0.0551,3.2138
0.1089,7.6924
0.303,8.6126
0.0755,5.3078
0.4706,5.0748
0.3439,5.2312
0.408,2.7451
0.1392,8.6982
0.289,4.9144
0.2831,4.9123
0.5829,3.0314
0.0859,8.5864
0.2126,4.3528
0.4509,3.0524
0.1006,4.5779
0.3199,3.4634
0.0614,4.0906
0.0812,6.5569
0.2848,4.104
0.3653,2.9567
0.4457,5.7529
0.3472,3.3418
0.5353,2.6844
0.3041,5.3123
0.4555,5.4245
0.2692,4.259
0.0609,4.4157
0.1353,6.0362
0.307,6.8415
0.4065,6.6836
0.1795,2.213
0.0672,5.5675
0.3386,3.0597
0.0773,7.9947
0.5142,3.3818
0.5322,3.2701
0.487,2.7125
0.0715,3.2055
0.4369,1.6771
0.0786,4.8701
0.0565,8.7187
0.1747,6.5099
0.1199,8.7359
0.0594,6.8577
0.2598,6.5889
0.2072,2.9251
0.2318,5.8162
0.4874,5.2592
0.2019,5.173
0.2123,6.3756
0.3708,3.551
0.3313,8.0716
0.364,4.3176
0.3701,4.4236
0.1394,4.4496
0.4751,5.0312
0.6058,2.3805
0.4382,4.1921
0.133,7.0315
0.5258,3.6877
0.2047,5.5213
0.4824,3.7313
0.0734,6.7721
0.4011,7.4386
0.6606,3.7792
0.6657,2.7116
0.0629,9.2012
0.2167,6.3633
0.1423,0.0
0.3162,5.8566
0.0457,6.9929
0.1148,5.9551
0.0618,4.6977
0.4093,1.696
0.4402,6.1132
0.3412,4.4387
0.2323,4.6662
0.4131,5.0332
0.2438,4.5489
0.4612,0.9595
0.2672,5.149
0.3751,5.2104
0.3473,6.1839
0.0773,4.9633
0.0635,5.304
0.0493,7.1473
0.515,4.0332
0.0837,8.2966
0.2405,6.8013
0.4098,1.0267
0.4696,2.623
0.0641,3.2225
0.3336,3.9307
0.3075,5.9151
0.2472,5.9624
0.3624,5.3915
0.0471,3.1738
0.6317,0.4979
0.1204,8.1273
0.2595,6.3894
0.2484,6.6552
0.0518,4.3797
0.4772,5.0123
0.4599,4.8211
0.0465,2.0936
0.4732,3.311
0.2282,7.4719
0.3435,3.1259
0.0883,7.9802
0.2276,5.9836
0.1691,5.2857
0.2971,7.2112
0.1531,7.3782
0.3114,3.1477
0.2224,4.9684
0.6626,3.7702
0.5063,3.38
0.3086,7.8147
0.459,4.3573
0.312,3.9941
0.334,6.0974
0.4573,2.3237
0.1667,2.3898
0.1227,1.902
0.3498,3.3087
0.4091,3.0188
0.4061,3.9171
0.0638,8.2512
0.0674,5.3384
0.1829,2.7874
0.1873,6.1521
0.0492,1.5317
0.4127,4.8528
0.3047,3.2682
0.3498,6.3204
0.3619,6.809
0.0441,6.8214
0.4393,4.3375
0.2125,8.4832
0.2138,8.0116
0.343,5.5979
0.1869,2.5602
0.4093,5.3217
0.4532,4.5109
0.236,4.5679
0.0766,6.7581
0.3486,4.3724
0.0727,6.9605
0.506,3.168
0.58395,1.2674
0.2684,4.0477
0.2448,4.4906
0.2694,5.4351
0.1357,5.3836
0.3567,1.6226
0.4588,1.385
0.072,3.1242
0.2633,5.5944
0.0452,7.7268
0.3603,3.923
0.0662,6.4965
0.3009,2.615
0.357,4.4
0.2916,6.9508
0.2676,6.426
0.0913,6.0656
0.3439,2.8798
0.3923,6.3062
0.0719,6.4975
0.0671,7.6915
0.3574,2.6616
0.0996,4.3864
0.0857,4.0535
0.0886,6.9972
0.0564,2.0896
0.2339,5.3849
0.2384,7.0272
0.6734,2.8305
0.3498,5.2147
0.1919,2.2732
0.2776,5.9069
0.0967,6.3435
0.1757,8.1766
0.1183,7.0319
0.2752,4.8254
0.2635,6.9181
0.5059,5.4954
0.2591,3.6067
0.4388,5.1226
0.4492,2.3491
0.6409,3.0603
0.0614,8.2392
0.0723,8.3191
0.0958,3.2322
0.0783,4.4516
0.158,2.5805
0.5051,3.1567
0.2175,6.4503
0.1475,7.8784
0.362,4.2402
0.1707,7.803
0.2953,8.1749
0.207,1.9725
0.3911,4.2325
0.1902,8.2867
0.2794,5.6791
0.3489,6.5819
0.3735,5.3577
0.1584,2.6755
0.0505,5.9989
0.5018,4.7877
0.5221,4.8338
0.2013,6.3064
0.4156,4.6832
0.1863,2.7952
0.0836,4.8721
0.0617,5.1506
0.0845666666667,8.623
0.0767,8.0242
0.1212,5.3874
0.6341,3.5983
0.1282,4.5521
0.168,9.7299
0.5063,5.1015
0.4751,1.8972
0.0604,6.8202
0.3264,4.9315
0.3738,6.1169
0.4257,4.0958
0.2652,5.3684
0.1364,8.0232
0.4086,3.2722
0.1187,9.6112
0.2066,3.3877
0.0583,6.5445
0.0491,5.3789
0.0961,5.3125
0.3084,4.3419
0.3408,5.3396
0.0666,5.9368
0.0731,5.4052
0.4373,2.9585
0.355,4.0177
0.4229,2.448
0.2423,7.1412
0.0562,2.3411
0.2623,5.8356
0.0674,8.7239
0.287,3.3469
0.5748,3.2183
0.6338,4.9856
0.6144,4.2023
0.1858,8.7027
0.3279,5.5428
0.3416,1.9919
0.244,2.794
0.0511,4.2934
0.2504,4.6505
0.3452,4.6129
0.0496,7.2333
0.304,3.5841
0.0593,2.5096
0.186,4.854
0.4111,4.7017
