0.6469,12.8333
0.6554,12.6926
0.5442,12.1888
0.6526,12.0495
0.6432,10.3138
0.6894,9.4264
0.6482,10.0366
0.3318,12.7037
0.6177,11.6867
0.7368,11.7151
0.5123,12.5873
0.6748,9.2669
0.5726,10.7781
0.449,9.6868
0.5457,11.7435
0.3212,6.9379
0.5935,11.6801
0.6473,12.3079
0.8223,6.6261
0.7166,11.5421
0.7643,11.5596
0.5435,10.6336
0.8389,12.1288
0.6898,10.6547
0.5605,9.3396
0.4566,9.4799
0.5809,11.1935
0.6744,10.9487
0.757,9.7814
0.6815,11.6216
0.5226,13.4674
0.6424,7.9195
0.491,11.0938
0.7281,10.738
0.73,10.3755
0.2619,9.2669
0.6726,10.0469
0.6105,10.6116
0.6772,13.4039
0.4971,9.3402
0.4544,11.7757
0.6953,10.667
0.3602,12.7579
0.435,8.967
0.7558,10.9254
0.6483,8.9834
0.5408,9.1792
0.7952,11.0896
0.6063,9.4265
0.5547,11.1728
0.6036,12.0129
0.5083,12.9507
0.6918,9.0402
0.5436,11.3364
0.4545,12.4825
0.6849,9.9318
0.9241,10.7852
0.3466,14.0151
0.6123,10.5505
0.6465,9.943
0.3786,13.624
0.7744,9.85
0.3425,6.939
0.6466,10.6213
0.6619,10.883
0.5644,9.6705
0.5353,12.6774
0.6067,11.0906
0.7149,12.1923
0.5945,10.7763
0.6602,10.6966
0.6823,11.7789
0.6553,11.0606
0.6617,11.0076
0.4333,11.3131
0.8519,12.3745
0.406,12.2582
0.3095,12.5379
0.6283,9.4334
0.5027,9.7328
0.6436,8.4017
0.6269,8.0226
0.5651,10.7455
0.4054,9.6185
0.5381,10.0339
0.5623,11.3936
0.6334,8.5736
0.6725,10.287
0.5871,9.758
0.2683,12.7453
0.6728,12.007
0.6708,11.3693
0.671,11.4776
0.4817,12.4296
0.5352,10.4361
0.4599,9.3251
0.6496,11.8349
0.6219,9.763
0.5577,10.5175
0.6776,9.3241
0.6962,9.5707
0.414766666667,7.5214
0.4358,7.3137
0.4449,12.3297
0.7072,10.3887
0.6427,10.9985
0.5577,12.6589
0.565,11.09
0.7365,9.9416
0.4589,14.123
0.3335,13.256
0.6458,11.7441
0.6137,11.484
0.6514,9.0608
0.511,12.4257
0.5721,12.2052
0.6988,10.2451
0.4506,7.959
0.4071,8.4029
0.49,9.2027
0.509,13.6355
0.67,8.8446
0.6717,9.4747
0.5899,11.3217
0.5734,8.7232
0.3458,5.3891
0.3756,11.606
0.4903,12.7789
0.8201,12.6162
0.4204,9.7766
0.2949,13.4925
0.7698,11.0599
0.4961,7.0504
0.2548,13.6158
0.6317,11.8952
0.5511,11.2385
0.392,12.7051
0.6186,10.005
0.5756,8.8806
0.6062,10.9551
0.81,9.7309
0.424,8.7176
0.665,11.7536
0.5354,10.3784
0.6909,13.1216
0.653,11.1869
0.3171,8.0597
0.4006,12.7928
0.7422,10.8821
0.6146,11.7796
0.4477,9.829
0.5584,9.5705
0.6656,12.0821
0.7756,11.119
0.5846,11.424
0.6936,10.9875
0.6544,10.8882
0.7715,6.1785
0.5144,9.5417
0.7035,9.2515
0.7326,10.2213
0.6785,10.5142
0.5469,10.7534
0.5121,8.0712
0.6442,11.1176
0.5882,10.8076
0.4173,8.095
0.5959,13.4881
0.5458,10.3992
0.6059,8.7929
0.5932,8.4821
0.4233,9.7688
0.4915,8.8874
0.6813,11.0542
0.6887,8.7902
0.6871,11.4949
0.6828,11.0087
0.427,12.5656
0.658066666667,8.2326
0.5,12.5877
0.6314,11.7138
0.6154,11.8143
0.3699,12.131
0.4285,12.9045
0.6345,11.0129
0.5653,11.8907
0.7466,12.7123
0.7311,9.8668
0.6243,9.887
0.3369,9.4358
0.5431,8.4254
0.6425,11.7669
0.66,10.1147
0.6268,10.371
0.717,11.8133
0.711066666667,9.5788
0.6692,11.811
0.7028,13.4792
0.5881,11.3923
0.4052,13.1984
0.7847,12.2047
0.8148,9.98
0.5464,12.8709
0.7254,9.9196
0.5773,11.489
0.6788,11.4333
0.7505,10.9035
0.4656,12.153
0.5689,10.5259
0.5629,11.6963
0.3931,9.3054
0.5282,11.4371
0.6355,12.5069
0.6022,10.5214
0.7027,12.3509
0.6809,10.7713
0.6031,7.5193
0.2347,7.1589
0.6038,12.2455
0.6638,10.2081
0.3276,8.921
0.6627,11.247
0.6549,11.4347
0.6192,10.7277
0.511,9.7039
0.6215,10.6527
0.543733333333,9.8282
0.3911,6.1951
0.6957,8.678
0.7223,10.5026
0.5137,10.1209
0.6949,8.1492
0.735,8.968
0.4427,8.0397
0.5328,13.3407
0.5845,12.6284
0.7583,12.6982
0.593,11.467
0.8358,10.8759
0.6978,9.3996
0.5316,10.7002
0.4448,9.7797
0.5435,10.8383
0.4876,7.91
0.7647,8.547
0.501,11.5835
0.7699,11.5059
0.4797,13.1503
0.4965,12.6459
0.6775,11.5348
0.3456,5.9458
0.6952,7.4863
0.4282,8.7371
0.6619,10.232
0.4407,11.3372
0.7004,10.0197
0.510866666667,13.1796
0.634,10.2892
0.4414,8.8623
0.6424,11.2292
0.4471,11.1303
0.3766,10.5291
0.5638,11.098
0.7315,13.2775
0.4301,9.232
0.6648,9.2921
0.5232,11.2782
0.6428,11.3408
0.7213,9.9002
0.5888,11.1226
0.3892,8.4052
0.3644,8.7103
0.4546,8.6734
0.5628,11.2152
0.4886,9.2813
0.5313,11.1027
0.4808,9.517
0.5113,8.472
0.2234,7.4258
0.6992,10.8206
0.7312,11.2298
0.6763,12.2553
0.4493,13.4616
0.6905,11.4991
0.705,11.0486
0.6898,10.3387
0.6969,10.1339
0.5246,7.9364
0.6907,10.8063
0.4029,12.6325
0.2783,6.6625
0.5309,11.6328
0.6912,12.1797
0.4528,9.3742
0.3629,13.5666
0.5381,10.0149
0.5924,10.8086
0.7536,12.1209
0.7368,12.547
0.6469,12.8333
0.6554,12.6926
0.5442,12.1888
0.6526,12.0495
0.6432,10.3138
0.6894,9.4264
0.6482,10.0366
0.3318,12.7037
0.6177,11.6867
0.7368,11.7151
0.5123,12.5873
0.6748,9.2669
0.5726,10.7781
0.449,9.6868
0.5457,11.7435
0.3212,6.9379
0.5935,11.6801
0.6473,12.3079
0.8223,6.6261
0.7166,11.5421
0.7643,11.5596
0.5435,10.6336
0.8389,12.1288
0.6898,10.6547
0.5605,9.3396
0.4566,9.4799
0.5809,11.1935
0.6744,10.9487
0.757,9.7814
0.6815,11.6216
0.5226,13.4674
0.6424,7.9195
0.491,11.0938
0.7281,10.738
0.73,10.3755
0.2619,9.2669
0.6726,10.0469
0.6105,10.6116
0.6772,13.4039
0.4971,9.3402
0.4544,11.7757
0.6953,10.667
0.3602,12.7579
0.435,8.967
0.7558,10.9254
0.6483,8.9834
0.5408,9.1792
0.7952,11.0896
0.6063,9.4265
0.5547,11.1728
0.6036,12.0129
0.5083,12.9507
0.6918,9.0402
0.5436,11.3364
0.4545,12.4825
0.6849,9.9318
0.9241,10.7852
0.3466,14.0151
0.6123,10.5505
0.6465,9.943
0.3786,13.624
0.7744,9.85
0.3425,6.939
0.6466,10.6213
0.6619,10.883
0.5644,9.6705
0.5353,12.6774
0.6067,11.0906
0.7149,12.1923
0.5945,10.7763
0.6602,10.6966
0.6823,11.7789
0.6553,11.0606
0.6617,11.0076
0.4333,11.3131
0.8519,12.3745
0.406,12.2582
0.3095,12.5379
0.6283,9.4334
0.5027,9.7328
0.6436,8.4017
0.6269,8.0226
0.5651,10.7455
0.4054,9.6185
0.5381,10.0339
0.5623,11.3936
0.6334,8.5736
0.6725,10.287
0.5871,9.758
0.2683,12.7453
0.6728,12.007
0.6708,11.3693
0.671,11.4776
0.4817,12.4296
0.5352,10.4361
0.4599,9.3251
0.6496,11.8349
0.6219,9.763
0.5577,10.5175
0.6776,9.3241
0.6962,9.5707
0.414766666667,7.5214
0.4358,7.3137
0.4449,12.3297
0.7072,10.3887
0.6427,10.9985
0.5577,12.6589
0.565,11.09
0.7365,9.9416
0.4589,14.123
0.3335,13.256
0.6458,11.7441
0.6137,11.484
0.6514,9.0608
0.511,12.4257
0.5721,12.2052
0.6988,10.2451
0.4506,7.959
0.4071,8.4029
0.49,9.2027
0.509,13.6355
0.67,8.8446
0.6717,9.4747
0.5899,11.3217
0.5734,8.7232
0.3458,5.3891
0.3756,11.606
0.4903,12.7789
0.8201,12.6162
0.4204,9.7766
0.2949,13.4925
0.7698,11.0599
