x,y,y_pred
-1.630812799999999951e+00,-1.600384500000000099e+00,-6.921483162348264218e-01
-1.628428999999999904e+00,-1.784276799999999996e+00,-6.921483162348264218e-01
-1.627688699999999988e+00,-1.706590899999999911e+00,-6.921483162348264218e-01
-1.627657200000000026e+00,-1.871483699999999972e+00,-6.921483162348264218e-01
-1.624885300000000088e+00,-1.531221500000000013e+00,-6.921483162348264218e-01
-1.620263500000000079e+00,1.547176300000000060e+00,-6.921483162348264218e-01
-1.619708799999999949e+00,-1.718294900000000069e+00,-6.921483162348264218e-01
-1.614943599999999924e+00,1.683915199999999945e+00,-6.921483162348264218e-01
-1.614932000000000034e+00,-1.428140799999999988e+00,-6.921483162348264218e-01
-1.612971699999999897e+00,1.428725599999999929e+00,-6.921483162348264218e-01
-1.612318600000000046e+00,-1.938490800000000069e+00,-6.921483162348264218e-01
-1.612079000000000040e+00,1.441681400000000002e+00,-6.921483162348264218e-01
-1.594519800000000043e+00,-1.568205400000000083e+00,-6.921483162348264218e-01
-1.593461999999999934e+00,1.564515600000000006e+00,-6.921483162348264218e-01
-1.590469700000000097e+00,-1.687648899999999896e+00,-6.921483162348264218e-01
-1.589405399999999968e+00,-1.600553099999999951e+00,-6.921483162348264218e-01
-1.588022199999999939e+00,-1.140782699999999927e+00,-6.921483162348264218e-01
-1.569693999999999923e+00,1.529405600000000032e+00,-6.921483162348264218e-01
-1.561852900000000099e+00,1.624646599999999941e+00,-6.921483162348264218e-01
-1.556652900000000006e+00,-1.508783699999999950e+00,-6.921483162348264218e-01
-1.552856000000000014e+00,-1.241947300000000087e+00,-6.921483162348264218e-01
-1.551865000000000050e+00,1.263952799999999987e+00,-6.921483162348264218e-01
-1.540032400000000079e+00,-1.488919199999999998e+00,-6.921483162348264218e-01
-1.534953000000000012e+00,1.628854100000000082e+00,-6.921483162348264218e-01
-1.534663499999999958e+00,1.565664200000000061e+00,-6.921483162348264218e-01
-1.534333500000000017e+00,-1.505248799999999942e+00,-6.921483162348264218e-01
-1.534278800000000054e+00,-1.873136099999999971e+00,-6.921483162348264218e-01
-1.533970099999999892e+00,1.313934099999999994e+00,-6.921483162348264218e-01
-1.533530899999999919e+00,-1.534291199999999966e+00,-6.921483162348264218e-01
-1.532519100000000023e+00,-1.226503200000000016e+00,-6.921483162348264218e-01
-1.532004700000000108e+00,-1.886113499999999998e+00,-6.921483162348264218e-01
-1.530116699999999996e+00,1.368346400000000074e+00,-6.921483162348264218e-01
-1.528890899999999942e+00,1.470322099999999965e+00,-6.921483162348264218e-01
-1.515729099999999940e+00,-1.527673800000000082e+00,-6.921483162348264218e-01
-1.513294899999999998e+00,-1.489544200000000096e+00,-6.921483162348264218e-01
-1.511569699999999905e+00,-1.488350599999999968e+00,-6.921483162348264218e-01
-1.511114099999999905e+00,-1.229300000000000059e+00,-6.921483162348264218e-01
-1.508134499999999933e+00,-1.593474000000000057e+00,-6.921483162348264218e-01
-1.504723199999999927e+00,-1.166303300000000043e+00,-6.921483162348264218e-01
-1.504662900000000025e+00,-1.247891599999999990e+00,-6.921483162348264218e-01
-1.503162899999999969e+00,1.499417999999999918e+00,-6.921483162348264218e-01
-1.497698299999999927e+00,-1.577026999999999957e+00,-6.921483162348264218e-01
-1.497539799999999977e+00,-1.464082700000000070e+00,-6.921483162348264218e-01
-1.495228999999999919e+00,-1.357062100000000049e+00,-6.921483162348264218e-01
-1.491841799999999996e+00,-1.449365999999999932e+00,-6.921483162348264218e-01
-1.488439000000000068e+00,-1.520992399999999911e+00,-6.921483162348264218e-01
-1.481886000000000037e+00,-1.531206400000000079e+00,-6.921483162348264218e-01
-1.481160599999999938e+00,-1.728288499999999894e+00,-6.921483162348264218e-01
-1.475562100000000099e+00,-1.370424800000000110e+00,-6.921483162348264218e-01
-1.467305000000000081e+00,-1.370324799999999899e+00,-6.921483162348264218e-01
-1.463780899999999940e+00,-1.377270500000000064e+00,-6.921483162348264218e-01
-1.462624900000000006e+00,1.994210100000000097e+00,-6.921483162348264218e-01
-1.460140299999999947e+00,-1.181020500000000029e+00,-6.921483162348264218e-01
-1.459317399999999987e+00,-1.487764700000000051e+00,-6.921483162348264218e-01
-1.457401699999999911e+00,-1.165577400000000097e+00,-6.921483162348264218e-01
-1.456663400000000053e+00,1.221032200000000012e+00,-6.921483162348264218e-01
-1.438830999999999971e+00,-1.382517100000000054e+00,-6.921483162348264218e-01
-1.437901799999999897e+00,-1.512985500000000094e+00,-6.921483162348264218e-01
-1.437053799999999937e+00,-1.324420099999999989e+00,-6.921483162348264218e-01
-1.436445600000000100e+00,-1.438292700000000091e+00,-6.921483162348264218e-01
-1.432766100000000042e+00,-1.425932999999999895e+00,-6.921483162348264218e-01
-1.432734200000000069e+00,-1.083893999999999913e+00,-6.921483162348264218e-01
-1.429204099999999977e+00,-1.243452400000000013e+00,-6.921483162348264218e-01
-1.426398499999999903e+00,-1.625671000000000088e+00,-6.921483162348264218e-01
-1.423667800000000039e+00,-1.558174900000000029e+00,-6.921483162348264218e-01
-1.422062299999999890e+00,-1.528077300000000083e+00,-6.921483162348264218e-01
-1.421529800000000066e+00,-1.452502200000000077e+00,-6.921483162348264218e-01
-1.420490400000000042e+00,-1.484211299999999900e+00,-6.921483162348264218e-01
-1.418975000000000097e+00,1.287803199999999926e+00,-6.921483162348264218e-01
-1.418132600000000076e+00,-1.278761199999999931e+00,-6.921483162348264218e-01
-1.411292100000000049e+00,-1.132784400000000025e+00,-6.921483162348264218e-01
-1.409644200000000014e+00,-1.262633300000000069e+00,-6.921483162348264218e-01
-1.406080800000000020e+00,-1.322194700000000056e+00,-6.921483162348264218e-01
-1.405628099999999936e+00,-1.253335599999999994e+00,-6.921483162348264218e-01
-1.401210199999999961e+00,-1.574772000000000061e+00,-6.921483162348264218e-01
-1.396605300000000049e+00,9.864357999999999738e-01,-6.921483162348264218e-01
-1.390340700000000096e+00,-1.226868400000000081e+00,-6.921483162348264218e-01
-1.389826599999999912e+00,-1.525180900000000062e+00,-6.921483162348264218e-01
-1.388207500000000039e+00,-1.347058199999999983e+00,-6.921483162348264218e-01
-1.387571099999999946e+00,-1.001465300000000003e+00,-6.921483162348264218e-01
-1.379072000000000076e+00,-1.509906299999999924e+00,-6.921483162348264218e-01
-1.376675099999999929e+00,-1.637614300000000078e+00,-6.921483162348264218e-01
-1.374956099999999903e+00,-1.325093599999999983e+00,-6.921483162348264218e-01
-1.372820699999999894e+00,1.631881799999999938e+00,-6.921483162348264218e-01
-1.369229400000000041e+00,-8.664458999999999911e-01,-6.921483162348264218e-01
-1.367140199999999917e+00,1.108025999999999955e+00,-6.921483162348264218e-01
-1.363349600000000050e+00,-1.400821499999999942e+00,-6.921483162348264218e-01
-1.353742599999999907e+00,-1.484603899999999976e+00,-6.921483162348264218e-01
-1.350792599999999899e+00,-1.008331499999999936e+00,-6.921483162348264218e-01
-1.350439600000000073e+00,-1.205295299999999958e+00,-6.921483162348264218e-01
-1.347963599999999929e+00,-1.277976500000000071e+00,-6.921483162348264218e-01
-1.347057799999999972e+00,-1.255271699999999990e+00,-6.921483162348264218e-01
-1.343657399999999891e+00,-1.025354499999999947e+00,-6.921483162348264218e-01
-1.343242800000000070e+00,-1.381349699999999903e+00,-6.921483162348264218e-01
-1.336426899999999973e+00,1.287284799999999896e+00,-6.921483162348264218e-01
-1.334209299999999931e+00,-1.037758600000000087e+00,-6.921483162348264218e-01
-1.332073899999999922e+00,-1.389062000000000019e+00,-6.921483162348264218e-01
-1.327943499999999943e+00,-1.521866399999999953e+00,-6.921483162348264218e-01
-1.326504799999999928e+00,-1.083001300000000056e+00,-6.921483162348264218e-01
-1.324723799999999896e+00,-1.223040700000000092e+00,-6.921483162348264218e-01
-1.322903600000000068e+00,-1.166467600000000049e+00,-6.921483162348264218e-01
-1.321756799999999954e+00,-1.024337400000000065e+00,-6.921483162348264218e-01
-1.321013699999999957e+00,-1.309901100000000040e+00,-6.921483162348264218e-01
-1.319226100000000068e+00,-1.311584000000000083e+00,-6.921483162348264218e-01
-1.318195299999999959e+00,-1.190204700000000004e+00,-6.921483162348264218e-01
-1.315715399999999979e+00,-1.424084200000000022e+00,-6.921483162348264218e-01
-1.314688000000000079e+00,-1.377773499999999984e+00,-6.921483162348264218e-01
-1.310096900000000009e+00,1.159166300000000094e+00,-6.921483162348264218e-01
-1.310053499999999982e+00,-1.146448799999999935e+00,-6.921483162348264218e-01
-1.309082999999999997e+00,-1.385370299999999943e+00,-6.921483162348264218e-01
-1.307574199999999909e+00,-1.148403199999999957e+00,-6.921483162348264218e-01
-1.306775000000000020e+00,-1.172199599999999897e+00,-6.921483162348264218e-01
-1.306743599999999894e+00,1.126457000000000042e+00,-6.921483162348264218e-01
-1.304186599999999974e+00,-1.575752999999999959e+00,-6.921483162348264218e-01
-1.302100400000000047e+00,1.339807399999999982e+00,-6.921483162348264218e-01
-1.300302099999999905e+00,-1.369500500000000009e+00,-6.921483162348264218e-01
-1.298754900000000045e+00,-1.242064400000000068e+00,-6.921483162348264218e-01
-1.297840899999999964e+00,-9.838917999999999831e-01,-6.921483162348264218e-01
-1.293860299999999963e+00,-1.277606800000000042e+00,-6.921483162348264218e-01
-1.293664099999999983e+00,-1.195214100000000057e+00,-6.921483162348264218e-01
-1.288276600000000105e+00,9.796179999999999888e-01,-6.921483162348264218e-01
-1.287699499999999997e+00,-1.025421600000000044e+00,-6.921483162348264218e-01
-1.285975799999999891e+00,-1.062861599999999962e+00,-6.921483162348264218e-01
-1.285929700000000064e+00,1.328368599999999899e+00,-6.921483162348264218e-01
-1.279672200000000037e+00,-1.441784900000000036e+00,-6.921483162348264218e-01
-1.275949500000000070e+00,1.176181600000000049e+00,-6.921483162348264218e-01
-1.274851600000000085e+00,-1.456058800000000097e+00,-6.921483162348264218e-01
-1.274621800000000027e+00,1.175100599999999940e+00,-6.921483162348264218e-01
-1.273631699999999922e+00,-1.408541299999999996e+00,-6.921483162348264218e-01
-1.273247699999999982e+00,-1.022047600000000056e+00,-6.921483162348264218e-01
-1.261439999999999895e+00,-1.146837099999999943e+00,-6.921483162348264218e-01
-1.259946500000000080e+00,-1.185675400000000046e+00,-6.921483162348264218e-01
-1.250131000000000103e+00,-1.159847199999999967e+00,-6.921483162348264218e-01
-1.247975099999999893e+00,-1.194861699999999916e+00,-6.921483162348264218e-01
-1.247790100000000013e+00,-1.250604199999999944e+00,-6.921483162348264218e-01
-1.247037100000000009e+00,1.091773000000000104e+00,-6.921483162348264218e-01
-1.246698599999999990e+00,-1.326623899999999967e+00,-6.921483162348264218e-01
-1.242015099999999928e+00,1.204777399999999998e+00,-6.921483162348264218e-01
-1.240902600000000078e+00,-1.299997899999999929e+00,-6.921483162348264218e-01
-1.239385699999999924e+00,1.289689599999999992e+00,-6.921483162348264218e-01
-1.236936299999999989e+00,-1.193547099999999972e+00,-6.921483162348264218e-01
-1.233101699999999967e+00,-1.367799100000000045e+00,-6.921483162348264218e-01
-1.230989099999999947e+00,-1.225717200000000062e+00,-6.921483162348264218e-01
-1.230060500000000001e+00,-1.384003700000000059e+00,-6.921483162348264218e-01
-1.229497700000000027e+00,1.149464700000000006e+00,-6.921483162348264218e-01
-1.228492899999999999e+00,1.318438800000000022e+00,-6.921483162348264218e-01
-1.227910199999999952e+00,-1.290492100000000031e+00,-6.921483162348264218e-01
-1.224076299999999895e+00,-1.332124599999999992e+00,-6.921483162348264218e-01
-1.221887900000000027e+00,-1.197252900000000064e+00,-6.921483162348264218e-01
-1.221512500000000001e+00,1.244938199999999995e+00,-6.921483162348264218e-01
-1.216195499999999985e+00,1.075854099999999924e+00,-6.921483162348264218e-01
-1.214992099999999908e+00,-1.380419999999999980e+00,-6.921483162348264218e-01
-1.214883399999999947e+00,-1.010478999999999905e+00,-6.921483162348264218e-01
-1.214867200000000036e+00,1.067348299999999917e+00,-6.921483162348264218e-01
-1.208757499999999929e+00,1.117028499999999980e+00,-6.921483162348264218e-01
-1.204142400000000057e+00,-1.319450599999999918e+00,-6.921483162348264218e-01
-1.203554500000000083e+00,6.622932000000000263e-01,-6.921483162348264218e-01
-1.198783600000000060e+00,-1.157822399999999918e+00,-6.921483162348264218e-01
-1.194907100000000000e+00,-1.309844800000000031e+00,-6.921483162348264218e-01
-1.194712699999999961e+00,-9.702266000000000501e-01,-6.921483162348264218e-01
-1.192021999999999915e+00,-1.022472100000000106e+00,-6.921483162348264218e-01
-1.190560000000000063e+00,-1.119085399999999897e+00,-6.921483162348264218e-01
-1.190333000000000085e+00,-1.035176199999999991e+00,-6.921483162348264218e-01
-1.189151800000000092e+00,-1.107181200000000088e+00,-6.921483162348264218e-01
-1.187818700000000005e+00,-1.095396899999999896e+00,-6.921483162348264218e-01
-1.184884199999999943e+00,-1.072588400000000108e+00,-6.921483162348264218e-01
-1.184213799999999983e+00,1.043265899999999968e+00,-6.921483162348264218e-01
-1.181566600000000022e+00,-1.272849399999999909e+00,-6.906299249195281265e-01
-1.176905400000000101e+00,-1.145410999999999957e+00,-6.879563356180516953e-01
-1.176675099999999974e+00,-1.146979299999999924e+00,-6.878242392445577114e-01
-1.176101999999999981e+00,-9.594838999999999452e-01,-6.874955183081730148e-01
-1.174500600000000006e+00,-1.030781299999999900e+00,-6.865769810415068841e-01
-1.172399100000000027e+00,-1.350135000000000085e+00,-6.853715944635756507e-01
-1.171023200000000042e+00,-1.295460800000000079e+00,-6.845824003676559411e-01
-1.170588500000000032e+00,8.848795999999999884e-01,-6.843330634438268278e-01
-1.170004299999999997e+00,-1.146838900000000105e+00,-6.839979757260883364e-01
-1.167945000000000011e+00,-1.302522699999999922e+00,-6.828167943889797975e-01
-1.159217699999999907e+00,1.153934100000000074e+00,-6.778109555683379250e-01
-1.158995500000000067e+00,1.153599700000000006e+00,-6.776835052244806201e-01
-1.156606599999999929e+00,-1.017556200000000022e+00,-6.763132706320371668e-01
-1.153930799999999923e+00,-1.058218700000000068e+00,-6.747784748170344571e-01
-1.152961099999999961e+00,-9.691022000000000247e-01,-6.742222705036298169e-01
-1.152500999999999998e+00,-1.179792699999999916e+00,-6.739583645485948127e-01
-1.150330800000000098e+00,-1.159432599999999924e+00,-6.727135727563388068e-01
-1.150186399999999942e+00,-1.066812799999999894e+00,-6.726307472403485477e-01
-1.149571399999999910e+00,-1.191073999999999966e+00,-6.722779931383130458e-01
-1.149353199999999964e+00,9.018504000000000520e-01,-6.721528371300786731e-01
-1.144388299999999914e+00,-9.451159000000000088e-01,-6.693050503964261821e-01
-1.143203200000000086e+00,-7.911898000000000541e-01,-6.686252961097233216e-01
-1.141904800000000053e+00,-1.237188500000000024e+00,-6.678805547664991016e-01
-1.139270000000000005e+00,1.095761800000000008e+00,-6.663692758916319736e-01
-1.137737900000000080e+00,-1.183928799999999892e+00,-6.654904879896342829e-01
-1.137185600000000019e+00,-1.224016200000000110e+00,-6.651736975984892108e-01
-1.136921199999999965e+00,-1.130037900000000040e+00,-6.650220420138091004e-01
-1.134058800000000033e+00,-1.337827300000000053e+00,-6.633802154419937702e-01
-1.134031299999999964e+00,-1.142243099999999956e+00,-6.633644418845855428e-01
-1.133579799999999915e+00,-1.319113900000000061e+00,-6.631054687511399592e-01
-1.130713199999999974e+00,-1.393920899999999907e+00,-6.614612331269204004e-01
-1.125323700000000038e+00,-1.055556200000000056e+00,-6.583699026668871079e-01
-1.125219900000000051e+00,8.832233999999999918e-01,-6.583103646574703927e-01
-1.122062600000000021e+00,-5.803821999999999592e-01,-6.564993881918494978e-01
-1.119334400000000063e+00,-8.323485999999999940e-01,-6.549345365801856333e-01
-1.118501900000000049e+00,-1.129023799999999911e+00,-6.544570279786496858e-01
-1.117701700000000020e+00,1.081823699999999944e+00,-6.539980461372694176e-01
-1.116559199999999974e+00,-9.789246999999999810e-01,-6.533427265249514004e-01
-1.116118299999999897e+00,1.167396399999999890e+00,-6.530898333809066481e-01
-1.115373500000000018e+00,-9.344983999999999513e-01,-6.526626280879049835e-01
-1.105996999999999897e+00,-1.238932200000000039e+00,-6.472844185956510010e-01
-1.104217000000000004e+00,-9.130740999999999996e-01,-6.462634392434181141e-01
-1.103798999999999975e+00,-9.934186999999999879e-01,-6.460236811708151006e-01
-1.093518100000000048e+00,-1.187439300000000086e+00,-6.401267223942019857e-01
-1.093190799999999907e+00,9.763929999999999554e-01,-6.399389883818503710e-01
-1.091934600000000088e+00,7.427985999999999756e-01,-6.392184522794487345e-01
-1.090415300000000087e+00,9.353985999999999690e-01,-6.383470062514445820e-01
-1.090350500000000000e+00,-1.141321400000000041e+00,-6.383098380143519268e-01
-1.088033699999999993e+00,-1.035173600000000027e+00,-6.369809588215130658e-01
-1.086959900000000090e+00,-1.111914800000000092e+00,-6.363650444235200432e-01
-1.086430999999999925e+00,-1.055666200000000110e+00,-6.360616758957693406e-01
-1.086218200000000023e+00,-1.234500900000000012e+00,-6.359396172406260872e-01
-1.080705199999999921e+00,-1.111110100000000100e+00,-6.327774491682326419e-01
-1.080592999999999915e+00,-1.104402300000000059e+00,-6.327130930540076914e-01
-1.080039500000000041e+00,-7.641603999999999619e-01,-6.323956143621757287e-01
-1.079420499999999894e+00,-8.601902000000000159e-01,-6.320405659245171837e-01
-1.079212300000000013e+00,-1.018582300000000052e+00,-6.319211457553403077e-01
-1.077411399999999908e+00,-7.413079000000000196e-01,-6.308881784994772035e-01
